Q No.,Question,Answer
538,"গীতা, রিতা ও মিতার একত্রে ১৮০ টাকা আছে। রিতার চেয়ে গীতার ৬ টাকা কম ও মিতার ১২ টাকা বেশি আছে। গীতার _____  টাকা আছে।",৫২
539,"গীতা, রিতা ও মিতার একত্রে ১৮০ টাকা আছে। রিতার চেয়ে গীতার ৬ টাকা কম ও মিতার ১২ টাকা বেশি আছে। রিতার _____  টাকা আছে।",৫৮
540,"গীতা, রিতা ও মিতার একত্রে ১৮০ টাকা আছে। রিতার চেয়ে গীতার ৬ টাকা কম ও মিতার ১২ টাকা বেশি আছে। মিতার _____  টাকা আছে।",৭০
541,"একটি খাতা ও একটি কলমের মোট দাম ৭৫ টাকা। খাতার দাম ৫ টাকা কম ও কলমের দাম ২ টাকা বেশি হলে, খাতার দাম কলমের দামের দ্বিগুণ হতো। খাতার দাম _____ টাকা।",৫৩
542,"একটি খাতা ও একটি কলমের মোট দাম ৭৫ টাকা। খাতার দাম ৫ টাকা কম ও কলমের দাম ২ টাকা বেশি হলে, খাতার দাম কলমের দামের দ্বিগুণ হতো। কলমের দাম _____ টাকা।",২২
543,"একজন ফলবিক্রেতার মোট ফলের ১/২ অংশ আপেল, ১/৩ অংশ কমলালেবু ও ৪০ টি আম আছে। তার নিকট মোট _____ টি ফল আছে।",২৪০
544,পিতার বর্তমান বয়স পুত্রের বর্তমান বয়সের ৬ গুণ। ৫ বছর পর তাদের বয়সের সমষ্টি হবে ৪৫ বছর। পিতার বর্তমান বয়স _____ বছর।,৩০
545,পিতার বর্তমান বয়স পুত্রের বর্তমান বয়সের ৬ গুণ। ৫ বছর পর তাদের বয়সের সমষ্টি হবে ৪৫ বছর। পুত্রের বর্তমান বয়স _____ বছর।,৫
546,"লিজা ও শিখার বয়সের অনুপাত ২:৩। তাদের দুইজনের বয়সের সমষ্টি ৩০ বছর হলে, লিজার বয়স _____ বছর।",১২
547,"লিজা ও শিখার বয়সের অনুপাত ২:৩। তাদের দুইজনের বয়সের সমষ্টি ৩০ বছর হলে, শিখার বয়স _____ বছর।",১৮
548,একটি ক্রিকেট খেলায় ইমন ও সুমনের মোট রানসংখ্যা ৫৮। ইমনের রানসংখ্যা সুমনের রানসংখ্যার দ্বিগুণের চেয়ে ৫ রান কম। ঐ খেলায় ইমনের রানসংখ্যা _____।,৩৭
549,একটি ট্রেন ঘন্টায় ৩০ কি.মি. বেগে চলে কমলাপুর স্টেশন থেকে নারায়নগঞ্জ স্টেশনে পৌঁছাল। ২৫ কি.মি. হলে ১০ মিনিট সময় বেশি লাগত। দুই স্টেশনের মধ্যে দূরত্ব _____ কি.মি.।,২৫
550,একটি আয়তাকার জমির দৈর্ঘ্য প্রস্থের তিনগুণ এবং জমিটির পরিসীমা ৪০ মিটার। জমিটির দৈর্ঘ্য _____ মিটার।,১৫
551,একটি আয়তাকার জমির দৈর্ঘ্য প্রস্থের তিনগুণ এবং জমিটির পরিসীমা ৪০ মিটার। জমিটির প্রস্থ _____ মিটার।,৫
552,একজন দোকানদার প্রতি হালি ডিম ২৫ টাকা দরে ক্রয় করে প্রতি ২ হালি ৫৬ টাকা দরে বিক্রয় করলে তাঁর শতকরা _____  ভাগ লাভ হবে ।,১২
553,একটি ছাগল ৮% ক্ষতিতে বিক্রয় করা হলো। ছাগলটি আরও ৮০০ টাকা বেশি মূল্যে বিক্রয় করলে ৮% লাভ হতো। ছাগলটির ক্রয়মূল্য _____ টাকা।,৫০০০
554,"রমিজ সাহেব ব্যাংকে ৫০০০ টাকা জমা রাখলেন এবং ঠিক করলেন যে, আগামী ৬ বছর তিনি ব্যাংক থেকে টাকা উঠাবেন না। ব্যাংকের বার্ষিক মুনাফা ১০% হলে, ৬ বছর পর তিনি _____ টাকা মুনাফা পাবেন । ",৩০০০
555,"রমিজ সাহেব ব্যাংকে ৫০০০ টাকা জমা রাখলেন এবং ঠিক করলেন যে, আগামী ৬ বছর তিনি ব্যাংক থেকে টাকা উঠাবেন না। ব্যাংকের বার্ষিক মুনাফা ১০% হলে, ৬ বছর পর মুনাফা-আসল _____ টাকা হবে।",৮০০০
556,শতকরা বার্ষিক ৮ ১/২ টাকা মুনাফায় _____  টাকার ৬ বছরের মুনাফা ২৫৫০ টাকা হবে ।,৫০০০
557,শতকরা বার্ষিক _____  টাকা মুনাফায় ৩০০০ টাকার ৫ বছরের মুনাফা ১৫০০ টাকা হবে ।,১০
558,"কোনো আসল ৩ বছরে মুনাফা-আসলে ৫৫০০ টাকা হয়। মুনাফা, আসলের ৩/৮ অংশ হলে, আসল _____ টাকা হবে।",৪০০০
559,"কোনো আসল ৩ বছরে মুনাফা-আসলে ৫৫০০ টাকা হয়। মুনাফা, আসলের ৩/৮ অংশ হলে, শতকরা মুনাফার হার _____  টাকা।",১২.৫০
560,বার্ষিক ১২% মুনাফায় _____  বছরে ১০০০০ টাকার মুনাফা ৪৮০০ টাকা হবে ।,৪
561,"একটি পণ্যদ্রব্য বিক্রয় করে পাইকারি বিক্রেতার ২০% এবং খুচরা বিক্রেতার ২০% লাভ হয়। যদি দ্রব্যটির খুচরা বিক্রয়মূল্য ৫৭৬ টাকা হয়,তবে পাইকারি বিক্রেতার ক্রয়মূল্য _____ টাকা।",৪০০
562,একজন দোকানদার কিছু ডাল ২৩৭৫.০০ টাকায় বিক্রয় করায় তার ৫% ক্ষতি হলো। ঐ ডাল _____ টাকায় বিক্রয় করলে তার ৬% লাভ হতো ।,২৬৫০
563,৩০ টাকায় ১০ টি দরে ও ১৫ টি দরে সমান সংখ্যক কলা ক্রয় করে সবগুলো কলা ৩০ টাকায় ১২টি দরে বিক্রয় করলে শতকরা _____ টাকা লাভ বা ক্ষতি হবে ।,০
564,"বার্ষিক শতকরা মুনাফার হার ১০.৫০ টাকা হলে, ২০০০ টাকার ৫ বছরের মুনাফা _____ টাকা হবে ।",১০৫০
565,"বার্ষিক মুনাফা শতকরা ১০ টাকা থেকে কমে ৮ টাকা হলে, ৩০০০ টাকার ৩ বছরের মুনাফা _____ টাকা কম হবে ।",১৮০
566,বার্ষিক শতকরা _____ টাকা মুনাফায় কোনো আসল ৮ বছরে মুনাফা-আসলে ১৮৮৫০ টাকা হবে ।,৯
567,"বার্ষিক শতকরা মুনাফা _____ টাকা হলে, ১৩০০০ টাকা ৫ বছরে মুনাফা-আসলে দ্বিগুণ হবে ।",১২.৫০
568,"৬৫০০ টাকা যে হার মুনাফায় ৪ বছরে মুনাফা-আসলে ৮৮৪০ টাকা হয়, ঐ একই হার মুনাফায় _____ টাকা ৪ বছরে মুনাফা-আসলে ১০২০০ টাকা হবে ।",৭৫০০
569,"রিয়াজ সাহেব কিছু টাকা ব্যাংকে জমা রেখে ৪ বছর পর ৪৭৬০ টাকা মুনাফা পান। ব্যাংকের বার্ষিক মুনাফার হার ৮.৫০ টাকা হলে, তিনি ব্যাংকে _____  টাকা জমা রেখেছিলেন ।",১৪০০০
570,"শতকরা বার্ষিক যে হারে কোনো মূলধন ৬ বছরে মুনাফা- মূলধনে দ্বিগুণ হয়, সেই হারে _____  টাকা ৪ বছরে মুনাফা-মূলধনে ২০৫০ টাকা হবে ।",১২৩০
571,"বার্ষিক শতকরা ৬ টাকা মুনাফায় ৫০০ টাকার ৪ বছরের মুনাফা যত হয়, বার্ষিক শতকরা ৫ টাকা মুনাফায় _____  টাকা মুনাফায় _____  টাকার ২ বছর ৬ মাসের মুনাফা তত হবে ।",৯৬০
572,বার্ষিক মুনাফা ৮% থেকে বেড়ে ১০% হওয়ায় তিশা মারমার আয় ৪ বছরে ১২৮ টাকা বেড়ে গেল। তাঁর মূলধন _____ টাকা ছিল ।,১৬০০
573,কোনো আসল ৩ বছরে মুনাফা-আসলে ১৫৭৮ টাকা এবং ৫ বছরে মুনাফা-আসলে ১৮৩০ টাকা হয়। তাহলে আসল _____ টাকা।,১২০০
574,কোনো আসল ৩ বছরে মুনাফা-আসলে ১৫৭৮ টাকা এবং ৫ বছরে মুনাফা-আসলে ১৮৩০ টাকা হয়। শতকরা _____  টাকা মুনাফা নির্ণয় কর।,১০.৫০
575,বার্ষিক ১০% মুনাফায় ৩০০০ টাকা এবং ৮% মুনাফায় ২০০০ টাকা বিনিয়োগ করলে মোট মূলধনের ওপর গড়ে শতকরা _____  টাকা হারে মুনাফা পাওয়া যাবে ।,৯.২০
576,"রড্রিক গোমেজ ৩ বছরের জন্য ১০০০০ টাকা এবং ৪ বছরের জন্য ১৫০০০ টাকা ব্যাংক থেকে ঋণ নিয়ে ব্যাংকে মোট ৯৯০০ টাকা মুনাফা দেন। উভয়ক্ষেত্রে মুনাফার হার সমান হলে, শতকরা _____  টাকা মুনাফা নির্ণয় কর।",১১
577,"একই হার মুনাফায় কোনো আসল ৬ বছরে মুনাফা-আসলে দ্বিগুণ হলে, _____  বছরে তা মুনাফা-আসলে তিনগুণ হবে ।",১২
578,"_____ বছর সময়ের মুনাফা-আসল ৫৬০০ টাকা এবং মুনাফা, আসলের ২/৫ অংশ। মুনাফা বার্ষিক শতকরা ৮ টাকা।",৫
579,"জামিল সাহেব পেনশনের টাকা পেয়ে ১০ লাখ টাকার তিন মাস অন্তর মুনাফা ভিত্তিক ৫ বছর মেয়াদী পেনশনের সঞ্চয়পত্র কিনলেন। বার্ষিক মুনাফা ১২% হলে, তিনি ১ম কিস্তিতে, অর্থাৎ প্রথম ৩ মাস পর _____ টাকা মুনাফা পাবেন ।",৩০০০০
580,বর্ষিক শতকরা ৮ টাকা মুনাফায় ৬২৫০০ টকার ৩ বছরের চক্রবৃদ্ধি মূলধন _____ টাকা হবে।,৭৮৭৩২
581,বার্ষিক ১০.৫০% মুনাফায় ৫০০০ টাকার ২ বছরের চক্রবৃদ্ধি মুনাফা _____ টাকা হবে।,১১০৫.১২
582,"একটি ফ্ল্যাট মালিক কল্যাণ সমিতি আদায়কৃত সার্বিস চার্জ থেকে উদ্বৃত্ত ২০০০০০ টাকা ব্যাংকে ছয় মাস অন্তর চক্রবৃদ্ধি মুনাফাভিত্তিক স্থায়ী আমানত রাখলেন। মুনাফার হার বার্ষিক ১২ টাকা হলে, ছয় মাস পর ঐ সমিতির হিসাবে _____  টাকা মুনাফা জমা হবে । ",১২০০০
583,"একটি ফ্ল্যাট মালিক কল্যাণ সমিতি আদায়কৃত সার্বিস চার্জ থেকে উদ্বৃত্ত ২০০০০০ টাকা ব্যাংকে ছয় মাস অন্তর চক্রবৃদ্ধি মুনাফাভিত্তিক স্থায়ী আমানত রাখলেন। মুনাফার হার বার্ষিক ১২ টাকা হলে, এক বছর পর চক্রবৃদ্ধি মূলধন _____ টাকা হবে ।",২২৪৭২০
584,"কোনো শহরের বর্তমান জনসংখ্যা ৮০ লক্ষ। ঐ শহরের জনসংখ্যা বৃদ্ধির হার প্রতি হাজারে ৩০ হলে, ৩ বছর পর ঐ শহরের জনসংখ্যা _____ জন হবে ।",৮৭৪১৮১৬
585,মনোয়ারা বেগম তার পারিবারিক প্রয়োজনে ৬% হারে কিছু টাকা এবং ৪% হারে কিছু  টাকা ঋণ নিল। সে মোট ৫৬০০০ টাকা ঋণ নিল এবং শেষে ২৮৪০ টাকা মুনাফা শোধ করল। সম্পূর্ণ ঋণের উপর ৫% মুনাফা প্রযোজ্য হলে বার্ষিক মুনাফা _____ টাকা।,২৮০০
586,মনোয়ারা বেগম তার পারিবারিক প্রয়োজনে ৬% হারে কিছু  টাকা এবং ৪% হারে কিছু  টাকা ঋণ নিল। সে মোট ৫৬০০০ টাকা ঋণ নিল এবং শেষে ২৮৪০ টাকা মুনাফা শোধ করল। মনোয়ারা বেগম ৬% হারে _____  টাকা ঋণ নিয়েছে।,৩০০০০
587,মনোয়ারা বেগম তার পারিবারিক প্রয়োজনে ৬% হারে কিছু  টাকা এবং ৪% হারে কিছু  টাকা ঋণ নিল। সে মোট ৫৬০০০ টাকা ঋণ নিল এবং শেষে ২৮৪০ টাকা মুনাফা শোধ করল। মনোয়ারা বেগম ৪% হারে _____  টাকা ঋণ নিয়েছে।,২৬০০০
588,মনোয়ারা বেগম তার পারিবারিক প্রয়োজনে ৬% হারে কিছু  টাকা এবং ৪% হারে কিছু  টাকা ঋণ নিল। সে মোট ৫৬০০০ টাকা ঋণ নিল এবং শেষে ২৮৪০ টাকা মুনাফা শোধ করল। সম্পূর্ণ ঋণের উপর ৫% চক্রবৃদ্ধির মুনাফা প্রযোজ্য হলে ২ বছর পর মনোয়ারা বেগমকে _____  টাকা মুনাফা পরিশোধ করতে হবে ।,৫৭৪০
589,বার্ষিক ১০% মুনাফায় ৮০০০ টাকার ৩ বছরের চক্রবৃদ্ধি মূলধন _____ টাকা হয়।,১০৬৪৮
590,বার্ষিক শতকরা ১০ টাকা মুনাফায় ৫০০০ টাকার ৩ বছরের সরল মুনাফা ও চক্রবৃদ্ধি মুনাফার পার্থক্য _____ টাকা হবে।,১৫৫
591,"একই হার মুনাফায় কোনো মূলধনের এক বছরান্তে চক্্রবৃদ্ধি মূলধন ৬৫০০ টাকা ও দুই বছরান্তে চক্রবৃদ্ধি মূলধন ৬৫৭০ টাকা হলে, মূলধন _____ টাকা হয়।",৬২৫০
592,বার্ষিক শতকরা ৮.৫০ টাকা চক্রবৃদ্ধি মুনাফায় ১০০০০ টাকার ২ বছরের সবৃদ্ধিমূল _____ টাকা।,১১৭৭২.২৫
593,বার্ষিক শতকরা ৮.৫০ টাকা চক্রবৃদ্ধি মুনাফায় ১০০০০ টাকার ২ বছরের চক্রবৃদ্ধি মুনাফা _____ টাকা।,১৭৭২.২৫
594,"কোনো শহরের বর্তমান জনসংখ্যা ৬৪ লক্ষ। শহরটির জনসংখ্যা বৃদ্ধির হার প্রতি হাজারে ২৫ জন হলে, ২ বছর পর ঐ শহরের জনসংখ্যা _____  জন হবে।",৬৭২৪০০০
595,এক ব্যক্তি একটি ঋণদান সংস্থা থেকে বার্ষিক ৮% চক্রবৃদ্ধি মুনাফায় ৫০০০ টাকা ঋণ নিলেন। প্রতিবছর শেষে তিনি ২০০০ টাকা করে পনিশোধ করেন। ২য় কিস্তি পরিশোধের পর তাঁর আর _____  টাকা ঋণ থাকবে।,১৬৭২
596,১ মেট্রিক টন চাল ৬৪ জন শ্রমিকের মধ্যে সমানভাবে ভাগ করে দিলে প্রত্যেকে _____  কেজি চাল পাবে ।,১৫.৬২
597,"একটি চৌবাচ্চার দৈর্ঘ্য ৩ মিটার, প্রস্থ ২ মিটার ও উচ্চতা ৪ মিটার। এতে _____  লিটার বিশুদ্ধ পানি ধরবে ।",২৪০০০
598,"একটি চৌবাচ্চার দৈর্ঘ্য ৩ মিটার, প্রস্থ ২ মিটার ও উচ্চতা ৪ মিটার। এতে _____ কিলোগ্রাম বিশুদ্ধ পানি ধরবে ।",২৪০০০
599,১ ইঞ্চি = ২.৫৪ সেন্টিমিটার এবং ১ একর = ৪৮৪০ বর্গগজ। ১ একরে _____ বর্গমিটার ।,৪০৪৬.৮৫
600,জাহাঙ্গীরনগর বিশ্ববিদ্যালয় ক্যাম্পাসের এলাকা ৭০০ একর। একে নিকটতম পূর্ণসংখ্যক হেক্টরে প্রকাশ করলে _____  হেক্টর হয়।,২৮৩
601,একটি আয়তাকার ক্ষেত্রের দৈর্ঘ্য ৪০ মিটার এবং প্রস্থ ৩০ মিটার ৩০ সে.মি. । ক্ষেত্রটির ক্ষেত্রফল _____  বর্গকিলোমিটার।,১২১২
602,"একটি বাক্সের দৈর্ঘ্য ২ মিটার, প্রস্থ ১ মিটার ৫০ সে.মি. এবং উচ্চতা ১ মিটার। বাক্সটির আয়তন _____  ঘনমিটার।",৩
603,"একটি চৌবাচ্চায় ৮০০০ লিটার পানি ধরে। চৌবাচ্চাটির দৈর্ঘ্য ২.৫৬ মিটার এবং প্রস্থ ১.২৫ মিটার হলে, গভীরতা _____  মিটার।",২.৫০
604,একটি ঘরের দৈর্ঘ্য প্রস্থের ৩ গুণ। প্রতি বর্গমিটারে ৭.৫০ টাকা দরে ঘরটির মেঝে কার্পেট দিয়ে ঢাকতে মোট ১১০২.৫০ টাকা ব্যয় হয়। ঘরটির দৈর্ঘ্য _____  মিটার।,২১
605,একটি ঘরের দৈর্ঘ্য প্রস্থের ৩ গুণ। প্রতি বর্গমিটারে ৭.৫০ টাকা দরে ঘরটির মেঝে কার্পেট দিয়ে ঢাকতে মোট ১১০২.৫০ টাকা ব্যয় হয়। ঘরটির প্রস্থ _____  মিটার।,৭
606,"বায়ু পানির তুলনায় ০.০০১২৯ গুণ ভারী। যে ঘরের দৈর্ঘ্য, প্রস্থ ও উচ্চতা যথাক্রমে ১৬ মিটার, ১২ মিটার ও ৪ মিটার, তাতে _____  কিলোগ্রাম বায়ু আছে।",৯৯০.৭২
607,২১ মিটার দীর্ঘ এবং ১৫ মিটার প্রস্থ একটি বাগানের বাইরে চারদিকে ২ মিটার প্রশস্ত একটি পথ আছে। প্রতি বর্গমিটারে ২.৭৫ টাকা দরে পথটিতে ঘাস লাগাতে মোট _____ টাকা খরচ হবে ।,৪৪০
608,৪০ মিটার দৈর্ঘ্য এবং ৩০ মিটার প্রস্থবিশিষ্ট একটি মাঠের ঠিক মাঝে আড়াআড়িভাবে ১.৫ মিটার প্রশস্ত দুইটি রাস্তা আছে। রাস্তা দুইটির মোট ক্ষেত্রফল _____ বর্গমিটার।,১০২.৭৫
609,"২০ মিটার দীর্ঘ একটি কামরা মেঝে কার্পেট দিয়ে ঢাকতে ৭৫০০.০০ টাকা খরচ হয়। যদি ঐ কামরাটির প্রস্থ ৪ মিটার কম হতো, তবে ৬০০০.০০ টাকা খরচ হতো। কামরাটির প্রস্থ  _____ মিটার।",২০
610,"একটি ঘরের মেঝের দৈর্ঘ্য ৪ মিটার এবং প্রস্থ ৩.৫ মিটার। ঘরটির উচ্চতা ৩ মিটার এবং এর দেওয়ালগুলো ১৫ সে.মি. পুুরু হলে, চার দেওয়ালের আয়তন  _____  ঘনমিটার ।",৭.০২
611,"একটি ঘরের ৩ টি দরজা এবং ৬টি জানালা আছে। প্রত্যেকটি দরজা ২ মিটার লম্বা এবং ১.২৫ মিটার চওড়া, প্রত্যেক জানালা ১.২৫ মিটার লম্বা এবং ১ মিটার চওড়া। ঐ ঘরের দরজা জানালা তৈরি করতে ৫ মিটার লম্বা ও ০.৬০ মিটার চওড়া _____  টি তক্তার প্রয়োজন ।",৫
612,"একটি আয়তকার লোহার টুকরার দৈর্ঘ্য ৮.৮ সে.মি, প্রস্থ ৬.৪ সে.মি ও উচ্চতা ২.৫ সে.মি ও উচ্চতা ২.৫ সে.মি.। লোহার টুকরাটিকে ১৫ সে.মি. দৈর্ঘ্য ৬.২৫ সে.মি. প্রস্থ ও ৪ সে.মি. উচ্চতার আয়তাকার পাত্রে রেখে পানি দ্বারা পূর্ণ হলো। লোহা পানির তুলনায় ৭.৫ গুণ ভারী। লোহার টুকরার ওজন _____ কেজি। ",১.০৫
613,"একটি আয়তকার লোহার টুকরার দৈর্ঘ্য ৮.৮ সে.মি, প্রস্থ ৬.৪ সে.মি ও উচ্চতা ২.৫ সে.মি ও উচ্চতা ২.৫ সে.মি.। লোহার টুকরাটিকে ১৫ সে.মি. দৈর্ঘ্য ৬.২৫ সে.মি. প্রস্থ ও ৪ সে.মি. উচ্চতার আয়তাকার পাত্রে রেখে পানি দ্বারা পূর্ণ হলো। লোহা পানির তুলনায় ৭.৫ গুণ ভারী।পানির পাত্রের আয়তন _____  ঘন সেমি।",৩৭৫
614,"একটি আয়তকার লোহার টুকরার দৈর্ঘ্য ৮.৮ সে.মি, প্রস্থ ৬.৪ সে.মি ও উচ্চতা ২.৫ সে.মি ও উচ্চতা ২.৫ সে.মি.। লোহার টুকরাটিকে ১৫ সে.মি. দৈর্ঘ্য ৬.২৫ সে.মি. প্রস্থ ও ৪ সে.মি. উচ্চতার আয়তাকার পাত্রে রেখে পানি দ্বারা পূর্ণ হলো। লোহা পানির তুলনায় ৭.৫ গুণ ভারী।পাত্রটি পানি পূর্ণ অবস্থায় লোহার টুকরাটি তুলে আনা হলে, পাত্রের পানি উচ্চতা _____ সে.মি. হবে ।",২.৪৯
615,"একটি পুকুরের দৈর্ঘ্য ৬০ মিটার এবং প্রস্থ ৪০ মিটার। পুকুরের পাড়ের বিস্তার ৩ মিটার হলে, পাড়ের ক্ষেত্রফল _____  বর্গমিটার।",৬৩৬
616,আয়তাকার একটি ক্ষেত্রের ক্ষেত্রফল ১০ একর এবং তার দৈর্ঘ্য প্রস্থেও ৪ গুণ। ক্ষেত্রটির দৈর্ঘ্য _____  মিটার ।,৪০২.৩৪
617,"একটি আয়তাকার ঘরের দৈর্ঘ্য প্রস্থের দেড় গুণ। এর ক্ষেত্রফল ২১৬ বর্গমিটার হলে, পরিসীমা _____  মিটার।",৬০
618,"একটি ত্রিভুজাকৃতি ক্ষেত্রের ভূমি ২৪ মিটার এবং উচ্চতা ১৫ মিটার ৫০ সেন্টিমিটার হলে, এর ক্ষেত্রফল _____  বর্গমিটার।",১৮৬
619,একটি আয়তাকার ক্ষেত্রের দৈর্ঘ্য ৪৮ মিটার এবং প্রস্থ ৩২ মিটার ৮০ সে.মি. । ক্ষেত্রটির বাইরে চারদিকে ৩ মিটার বিস্তৃত একটি রাস্তা আছে। রাস্তাটির ক্ষেত্রফল _____  বর্গমিটার।,৫২০.৮০
620,একটি বর্গাকার ক্ষেত্রের এক বাহুর দৈর্ঘ্য ৩০০ মিটার এবং বাইরে চারদিকে ৪ মিটার চওড়া একটি রাস্তা আছে। রাস্তাটির ক্ষেত্রফল _____  বর্গমিটার।,৪৮৬৪
621,"একটি ত্রিভূজাকৃতি জমির ক্ষেত্রফল ২৬৪ বর্গমিটার। এর ভ’মি ২২ মিটার হলে, উচ্চতা _____  মিটার।",২৪
622,"একটি চৌবাচ্চায় ১৯২০০ লিটার পানি ধরে। এর গভীরতা ২.৫৬ মিটার এবং প্রস্থ ২.৫ মিটার হলে, দৈর্ঘ্য _____  মিটার।",৩
623,"স্বর্ণ, পানির তুলনায় ১৯.৩ গুণ ভারী। আয়তাকার একটি স্বর্ণের বারের দৈর্ঘ্য ৭.৮ সে.মি. প্রস্থ ৬.৪ সে.মি. এবং উচ্চতা ২.৫ সে.মি। স্বর্ণের বারটির ওজন _____  গ্রাম।",২৪০৮.৬৪
624,"একটি ছোট বাক্সের দৈর্ঘ্য ১৫ সে.মি. ২.৪ মি.মি., প্রস্থ ৭ সে.মি ৬.২ মি.মি এবং উচ্চতা ৫ সে.মি. ৮ মি.মি.। বাক্সটির আয়তন _____  ঘন সেন্টিমিটার ।",৬৭৩.৫৪
625,"একটি আয়তাকার চৌবাচ্চার দৈর্ঘ্য ৫.৫ মিটার, প্রস্থ ৪ মিটার এবং উচ্চতা ২ মিটার। উক্ত চৌবাচ্চাটি পানিভর্তি থাকলে পানির আয়তন _____  লিটার ।",৪৪০০০
626,"একটি আয়তাকার চৌবাচ্চার দৈর্ঘ্য ৫.৫ মিটার, প্রস্থ ৪ মিটার এবং উচ্চতা ২ মিটার। উক্ত চৌবাচ্চাটি পানিভর্তি থাকলে পানির ওজন _____  কিলোগ্রাম হবে ।",৪৪০০০
627,আয়তাকার একটি ক্ষেত্রের দৈর্ঘ্য প্রস্থের ১.৫ গুণ। প্রতি বর্গমিটার ১.৯০ টাকা দরে ঘাস লাগাতে ১০২৬০.০০ টাকা ব্যয় হয়। প্রতি মিটার ২.৫০ টাকা দরে ঐ মাঠের চারদিকে বেড়া দিতে _____ টাকা ব্যয় হবে।,৭৫০
628,একটি ঘরের মেঝে কার্পেট দিয়ে ঢাকতে মোট ৭২০০ টাকা খরচ হয়। ঘরটির প্রস্থ ৩ মিটার কম হলে ৫৭৬ টাকা কম খরচ হতো। ঘরটির প্রস্থ _____ মিটার।,৩৭.৫০
629,৮০ মিটার দৈর্ঘ্য ও ৬০ মিটার প্রস্থবিশিষ্ট একটি আয়তাকার বাগানের ভিতর চারদিকে ৪ মিটার প্রশস্ত একটি পথ আছে। প্রতি বর্গমিটার ৭.২৫ টাকা দরে ঐ পথ বাধাঁনোর খরচ _____ টাকা।,৭৬৫৬
630,"২.৫ মিটার গভীর একটি বর্গাকৃতি খোলা চৌবাচ্চায় ২৮,৯০০ লিটার পানি ধরে। এর ভিতরের দিকে সীসার পাত লাগাতে প্রতি বর্গমিটার ১২.৫০ টাকা হিসাবে মোট _____ টাকা খরচ হবে ।",৫৬৯.৫০
631,একটি ঘরের মেঝে ২৬ মি. লম্বা ও ২০মি. চওড়া। ৪ মি.লম্বা ও ২.৫ মি. চওড়া _____ টি মাদুর দিয়ে মেঝেটি সম্পূর্ণ ঢাকা যাবে ।,৫২
632,"একটি ঘরের মেঝে ২৬ মি. লম্বা ও ২০মি. চওড়া। ৪ মি.লম্বা ও ২.৫ মি. চওড়া কিছু মাদুর দিয়ে মেঝেটি সম্পূর্ণ ঢাকা যাবে । প্রতিটি মাদুরের দাম ২৭.৫০ টাকা হলে, মোট খরচ _____ টাকা হবে ।",১৪৩০
633,"একটি বইয়ের দৈর্ঘ্য ২৫ সে.মি. ও প্রস্থ ১৮ সে.মি.। বইটির পৃষ্ঠাসংখ্যা ২০০ এবং প্রতি পাতা কাগজের পুরুত্ব ০.১ মি.মি. হলে, বইটির আয়তন _____ ঘন সে.মি.।",৪৫০
634,"একটি পুকুরের দৈর্ঘ্য ৩২ মিটার, প্রস্থ ২০মিটার এবং পুকুরের পানির গভীরতা ৩ মিটার। একটি মেশিন দ্বারা পুকুরটি পানিশূণ্য করা হচ্ছে যা প্রতি সেকেন্ডে ০.১ ঘনমিটার পানি সেচতে পারে। পুকুরটি পানিশূণ্য করতে _____  মিনিট সময় লাগবে।",৩২০
635,"৩ মিটার দৈর্ঘ্য, ২ মিটার প্রস্থ ও ১ মিটার উচ্চতা বিশিষ্ট একটি খালি চৌবাচ্চায় ৫০ সে.মি. বাহুবিশিষ্ট একটি নিরেট ধাতব ঘনক রাখা আছে। চৌবাচ্চাটি পানি দ্বারা পূর্ণ করার পর ঘনকটি তুলে আনা হলে, পানির গভীরতা _____ মিটার হবে ।",৯৭.৯২
636,ফাইজ ও আয়াজের _____ কগুলো আপেলকুল ছিল। ফায়াজের আপেলকুল থেকে আয়াজকে ১০ টি আপেলকুল দিলে আয়াজের আপেলকুলের সংখ্যা ফাইয়াজের আপেলকুলের সংখ্যার তিনগুণ হতো। আর আয়াজের আপেলকুল থেকে ফাইয়াজকে ২০ টি দিলে ফাইয়াজের আপেলকুলের সংখ্যা আয়াজের সংখ্যার দ্বিগুণ হতো। ফাইয়াজের _____ টি আপেলকুল ছিল ।,২৮
637,ফাইজ ও আয়াজের _____ কগুলো আপেলকুল ছিল। ফায়াজের আপেলকুল থেকে আয়াজকে ১০ টি আপেলকুল দিলে আয়াজের আপেলকুলের সংখ্যা ফাইয়াজের আপেলকুলের সংখ্যার তিনগুণ হতো। আর আয়াজের আপেলকুল থেকে ফাইয়াজকে ২০ টি দিলে ফাইয়াজের আপেলকুলের সংখ্যা আয়াজের সংখ্যার দ্বিগুণ হতো। আয়াজের _____ টি আপেলকুল ছিল ।,৪৪
638,১০ বছর পূর্বে পিতা ও পুত্রের বয়সের অনুপাত ছিল ৪:১। ১০ বছর পরে পিতা ও পুত্রের বয়সের অনুপাত হবে ২:১। পিতার বর্তমান বয়স _____ বছর।,৫০
639,১০ বছর পূর্বে পিতা ও পুত্রের বয়সের অনুপাত ছিল ৪:১। ১০ বছর পরে পিতা ও পুত্রের বয়সের অনুপাত হবে ২:১। পুত্রের বর্তমান বয়স _____ বছর।,২০
